Actual,Predicted,Difference
253300,254787.0,-1487.0
237700,238081.83,-381.83
361300,361941.1,-641.1
307900,307983.1,-83.1
238200,240351.33,-2151.33
378200,376404.59,1795.41
270700,270777.83,-77.83
542800,550552.33,-7752.33
281100,280665.33,434.67
456300,457678.54,-1378.54
326400,326676.79,-276.79
236900,237019.51,-119.51
475400,474663.49,736.51
477400,475634.27,1765.73
263100,262923.67,176.33
642100,640119.06,1980.94
470600,482155.67,-11555.67
735000,788800.62,-53800.62
361700,364391.0,-2691.0
926300,915811.0,10489.0
257500,260641.67,-3141.67
308000,305495.83,2504.17
647200,535755.33,111444.67
341000,339081.33,1918.67
552700,556518.89,-3818.89
245200,245384.58,-184.58
566500,569487.39,-2987.39
204500,201460.67,3039.33
253700,253255.47,444.53
368600,367784.62,815.38
226700,226974.3,-274.3
222700,223155.67,-455.67
153300,154907.44,-1607.44
313100,307514.67,5585.33
209400,209692.66,-292.66
368500,365838.14,2661.86
570500,570140.36,359.64
216300,216591.62,-291.62
370500,374237.37,-3737.37
567300,618488.67,-51188.67
1031700,973018.3,58681.7
591600,610292.33,-18692.33
279900,284427.23,-4527.23
722300,689598.25,32701.75
158000,157565.67,434.33
815000,809306.2,5693.8
354800,355891.0,-1091.0
351600,350083.68,1516.32
221900,222827.19,-927.19
420100,420527.82,-427.82
245100,246023.67,-923.67
240100,240108.43,-8.43
246700,246882.88,-182.88
243200,243148.39,51.61
243800,244334.37,-534.37
486400,484185.63,2214.37
281000,281109.07,-109.07
555100,561493.11,-6393.11
158900,159597.01,-697.01
307300,309824.0,-2524.0
584500,629704.83,-45204.83
360100,363533.67,-3433.67
210500,213635.33,-3135.33
276300,264677.67,11622.33
379400,379334.93,65.07
225900,224277.58,1622.42
251000,250232.96,767.04
278800,279258.35,-458.35
499300,494841.33,4458.67
247100,247366.29,-266.29
281600,282451.54,-851.54
209200,209834.47,-634.47
582800,578511.67,4288.33
265500,265147.0,353.0
285800,286837.7,-1037.7
348700,328511.0,20189.0
382300,426004.33,-43704.33
584500,585620.64,-1120.64
312400,324622.67,-12222.67
260800,260474.83,325.17
408100,409335.78,-1235.78
245600,245806.89,-206.89
316700,312626.0,4074.0
343400,350580.0,-7180.0
446900,446679.6,220.4
330700,326808.33,3891.67
1012000,1020492.33,-8492.33
332400,332146.21,253.79
620800,626550.51,-5750.51
495600,496924.52,-1324.52
401200,401991.52,-791.52
293700,294615.56,-915.56
261200,261683.86,-483.86
351800,348699.0,3101.0
576500,574526.29,1973.71
227800,224507.78,3292.22
362200,355594.0,6606.0
1100000,886134.0,213866.0
840600,734672.17,105927.83
197300,199258.47,-1958.47
272400,272387.74,12.26
331400,334823.12,-3423.12
411700,412999.15,-1299.15
340700,351251.67,-10551.67
476700,480733.42,-4033.42
342000,336604.33,5395.67
182700,183220.0,-520.0
501800,505699.51,-3899.51
539400,524217.33,15182.67
371600,368042.0,3558.0
430700,429666.72,1033.28
156100,155637.33,462.67
478300,478841.16,-541.16
282300,282823.44,-523.44
266300,268379.72,-2079.72
187100,187829.42,-729.42
311200,310435.4,764.6
239600,239557.73,42.27
271200,272931.67,-1731.67
338400,329021.33,9378.67
556100,615481.67,-59381.67
259300,260308.33,-1008.33
251200,252424.13,-1224.13
520400,523108.99,-2708.99
478300,476135.64,2164.36
420300,424082.51,-3782.51
694400,699110.02,-4710.02
377400,378799.79,-1399.79
134300,136910.17,-2610.17
340200,342807.26,-2607.26
371500,371026.46,473.54
488400,488418.04,-18.04
252300,252588.67,-288.67
677500,724459.83,-46959.83
320000,317864.67,2135.33
597800,605000.0,-7200.0
241400,240976.75,423.25
411400,403976.33,7423.67
617500,617308.67,191.33
297600,296430.54,1169.46
493900,493609.02,290.98
673300,668096.67,5203.33
375500,371380.99,4119.01
609600,595730.0,13870.0
381400,373986.94,7413.06
314700,311761.28,2938.72
264900,263549.67,1350.33
1578300,1053413.67,524886.33
327700,328494.28,-794.28
246000,245548.67,451.33
784200,787974.77,-3774.77
482600,480569.0,2031.0
342300,340196.92,2103.08
200400,201205.89,-805.89
336000,338629.33,-2629.33
211300,210679.8,620.2
462600,462525.14,74.86
446300,446060.15,239.85
420100,417810.29,2289.71
302600,300614.67,1985.33
423800,449934.67,-26134.67
533900,516203.0,17697.0
316300,318564.0,-2264.0
410300,411122.91,-822.91
169900,170573.42,-673.42
280200,278567.17,1632.83
428500,466606.97,-38106.97
839000,860487.67,-21487.67
265000,264731.33,268.67
1266500,1526957.33,-260457.33
328600,327174.19,1425.81
809700,789218.37,20481.63
482600,486145.87,-3545.87
254900,255130.33,-230.33
341900,342790.94,-890.94
264200,264543.67,-343.67
503300,511560.0,-8260.0
306000,307122.53,-1122.53
411000,415021.33,-4021.33
198200,197555.67,644.33
267500,267066.88,433.12
200000,208142.67,-8142.67
334200,332609.82,1590.18
93400,97104.33,-3704.33
251100,252251.04,-1151.04
489200,498875.64,-9675.64
347600,343732.93,3867.07
932300,921876.67,10423.33
176500,177455.0,-955.0
739800,690153.67,49646.33
450000,454755.74,-4755.74
240000,238945.25,1054.75
243200,242757.31,442.69
435900,437560.27,-1660.27
236100,236424.05,-324.05
200700,247421.67,-46721.67
280600,281093.02,-493.02
241400,241697.5,-297.5
125500,124701.33,798.67
367100,367586.39,-486.39
380400,378351.49,2048.51
241900,242165.57,-265.57
359700,359724.36,-24.36
350600,348990.84,1609.16
459600,460743.96,-1143.96
247000,247737.67,-737.67
358100,360646.67,-2546.67
900900,857841.33,43058.67
557300,554641.24,2658.76
478900,476556.45,2343.55
330900,331594.33,-694.33
188800,188217.4,582.6
345100,342533.33,2566.67
314700,313695.78,1004.22
727900,710152.33,17747.67
324000,321360.67,2639.33
147500,146998.6,501.4
626300,634583.62,-8283.62
200000,198660.98,1339.02
276900,276283.0,617.0
245500,245093.22,406.78
269700,270384.7,-684.7
943400,956217.0,-12817.0
306800,306381.78,418.22
267900,268148.5,-248.5
238000,237647.04,352.96
457300,457482.17,-182.17
352900,354133.39,-1233.39
380700,395110.33,-14410.33
923000,897129.0,25871.0
313800,333720.93,-19920.93
525500,516045.83,9454.17
416200,415801.33,398.67
487800,491863.67,-4063.67
203800,204281.93,-481.93
429700,429664.97,35.03
543200,540120.0,3080.0
339100,334111.92,4988.08
270800,270650.49,149.51
258900,257683.0,1217.0
276000,277220.67,-1220.67
334900,334645.8,254.2
304800,305136.67,-336.67
307500,306926.33,573.67
336100,337606.46,-1506.46
358900,352279.33,6620.67
220300,220911.69,-611.69
438600,436058.0,2542.0
460600,461564.33,-964.33
266600,268817.14,-2217.14
214700,211759.39,2940.61
352800,354993.88,-2193.88
247500,246190.33,1309.67
239900,239946.39,-46.39
232700,232296.67,403.33
426500,426864.78,-364.78
489600,485285.88,4314.12
469500,480215.0,-10715.0
583400,594611.95,-11211.95
294400,300150.13,-5750.13
344500,342554.67,1945.33
217400,217705.73,-305.73
309400,309832.0,-432.0
324000,329455.44,-5455.44
439600,440618.72,-1018.72
216300,215509.99,790.01
216400,217061.23,-661.23
749300,696113.33,53186.67
225900,226640.78,-740.78
564400,566207.69,-1807.69
555600,554233.67,1366.33
443800,445306.13,-1506.13
767100,750544.67,16555.33
523300,525365.67,-2065.67
420000,421991.54,-1991.54
486300,487139.94,-839.94
387500,387508.0,-8.0
238600,237975.2,624.8
319100,319510.76,-410.76
334000,332886.33,1113.67
244300,242724.41,1575.59
413300,412812.04,487.96
153700,157153.2,-3453.2
275400,280282.67,-4882.67
397000,409292.0,-12292.0
171700,171131.11,568.89
354000,370144.59,-16144.59
141900,142025.0,-125.0
239800,240211.44,-411.44
141500,140412.08,1087.92
201300,200945.67,354.33
281300,279854.44,1445.56
472600,473113.0,-513.0
637500,637321.67,178.33
614700,610158.64,4541.36
203000,202532.0,468.0
382500,381860.67,639.33
237100,236905.96,194.04
193500,193899.67,-399.67
364500,336648.33,27851.67
257200,257998.31,-798.31
419500,415792.26,3707.74
349200,346660.76,2539.24
231500,231490.27,9.73
637500,657213.67,-19713.67
228900,229171.29,-271.29
585500,564230.0,21270.0
246200,245695.31,504.69
251900,252170.0,-270.0
189200,189429.89,-229.89
236200,236609.3,-409.3
448500,448258.97,241.03
224400,226066.7,-1666.7
612200,617755.81,-5555.81
144300,144599.0,-299.0
353500,350970.58,2529.42
374900,373113.49,1786.51
739900,739563.51,336.49
241900,241293.27,606.73
237400,236969.29,430.71
251800,252375.37,-575.37
259000,257614.0,1386.0
449500,456964.91,-7464.91
231000,229527.0,1473.0
531900,528639.92,3260.08
218900,217884.97,1015.03
243200,243518.88,-318.88
356500,354857.61,1642.39
306700,306193.57,506.43
131300,130457.33,842.67
224800,227129.42,-2329.42
441400,442809.88,-1409.88
542000,553454.17,-11454.17
262900,274927.67,-12027.67
252700,250514.64,2185.36
558400,558545.09,-145.09
563400,562812.44,587.56
423100,422858.44,241.56
179200,178471.67,728.33
303100,306239.57,-3139.57
270300,273522.56,-3222.56
624800,612587.67,12212.33
742000,738525.78,3474.22
581100,588608.33,-7508.33
260400,260190.32,209.68
329400,328707.67,692.33
243900,242681.0,1219.0
849300,837430.67,11869.33
220400,220871.67,-471.67
625500,596914.67,28585.33
405000,435450.67,-30450.67
372400,373546.67,-1146.67
239700,239283.34,416.66
634400,635333.67,-933.67
346400,345128.33,1271.67
274500,274423.5,76.5
253300,253439.0,-139.0
247300,248141.64,-841.64
399500,401697.0,-2197.0
566200,567416.75,-1216.75
425000,444310.83,-19310.83
262600,263749.83,-1149.83
248700,249282.51,-582.51
376600,386545.1,-9945.1
340600,340176.0,424.0
442900,444618.25,-1718.25
397700,395719.43,1980.57
366800,369107.56,-2307.56
342500,341269.53,1230.47
203800,202444.0,1356.0
435200,435625.5,-425.5
322400,321969.49,430.51
224900,225681.25,-781.25
493600,485856.33,7743.67
277100,279072.67,-1972.67
243600,242608.3,991.7
333000,332191.57,808.43
233600,234060.89,-460.89
210000,217849.24,-7849.24
209800,210292.33,-492.33
608700,608107.83,592.17
195800,202923.0,-7123.0
441600,443349.29,-1749.29
345300,345016.76,283.24
187500,187615.33,-115.33
765900,748730.78,17169.22
436800,439587.78,-2787.78
334000,333244.1,755.9
282900,283660.0,-760.0
322300,322146.33,153.67
920000,907894.47,12105.53
295100,290965.78,4134.22
231500,230633.51,866.49
431300,428428.52,2871.48
432000,439503.33,-7503.33
235600,235228.98,371.02
501300,503155.27,-1855.27
290100,290551.81,-451.81
241300,240786.32,513.68
400000,420611.0,-20611.0
257000,257064.13,-64.13
481100,484413.5,-3313.5
433800,433625.13,174.87
405900,405487.23,412.77
310500,314339.96,-3839.96
258400,257932.46,467.54
540400,545411.67,-5011.67
452000,443693.0,8307.0
141700,145701.33,-4001.33
273100,273589.67,-489.67
321200,324109.69,-2909.69
338700,342844.34,-4144.34
484400,488929.67,-4529.67
434000,441352.33,-7352.33
308700,310727.0,-2027.0
614000,620267.33,-6267.33
320300,324288.0,-3988.0
274400,274527.03,-127.03
279600,278887.25,712.75
252000,253505.0,-1505.0
255200,252586.67,2613.33
225100,225545.0,-445.0
300000,300496.05,-496.05
292800,291480.67,1319.33
529600,540359.33,-10759.33
992900,972741.33,20158.67
340300,341306.29,-1006.29
300400,301577.33,-1177.33
1033200,972586.33,60613.67
361000,361651.32,-651.32
244300,244219.45,80.55
418800,423254.03,-4454.03
375600,376037.49,-437.49
360600,358663.21,1936.79
789000,787075.96,1924.04
362500,362142.32,357.68
387400,384630.33,2769.67
494000,615125.67,-121125.67
224100,225892.17,-1792.17
275500,275661.03,-161.03
413400,411442.34,1957.66
218100,217926.4,173.6
604100,606657.32,-2557.32
341500,342575.33,-1075.33
419000,419090.92,-90.92
350000,347131.44,2868.56
290500,291825.98,-1325.98
389700,391570.11,-1870.11
439200,435883.5,3316.5
434100,433150.18,949.82
287200,284816.33,2383.67
313500,314419.67,-919.67
432000,438035.67,-6035.67
471200,465045.33,6154.67
209000,209312.75,-312.75
434800,437876.33,-3076.33
444800,445240.38,-440.38
175700,174927.0,773.0
544600,440940.0,103660.0
497500,493351.33,4148.67
208100,209899.09,-1799.09
211600,212731.28,-1131.28
224600,225146.0,-546.0
165100,166191.78,-1091.78
288600,291407.2,-2807.2
515500,518396.28,-2896.28
254900,255778.22,-878.22
268700,268361.65,338.35
235800,235666.64,133.36
273400,274024.67,-624.67
750000,836830.75,-86830.75
40000,46750.0,-6750.0
514700,521313.18,-6613.18
663400,669534.0,-6134.0
818100,724643.67,93456.33
385500,383834.12,1665.88
301000,302870.03,-1870.03
201600,201620.0,-20.0
534700,533129.0,1571.0
243700,243168.33,531.67
215200,214557.0,643.0
241800,242937.0,-1137.0
420000,418992.67,1007.33
361500,363085.0,-1585.0
254900,255396.77,-496.77
816900,814383.31,2516.69
369700,371499.92,-1799.92
564200,590896.43,-26696.43
964900,948955.0,15945.0
366200,371304.89,-5104.89
247700,247472.67,227.33
2359600,1848502.0,511098.0
268900,268830.67,69.33
470200,469470.01,729.99
330200,329132.81,1067.19
388800,393321.83,-4521.83
552900,545133.0,7767.0
314000,315823.78,-1823.78
336400,336923.67,-523.67
840000,881035.83,-41035.83
389600,389978.03,-378.03
276300,276083.04,216.96
281900,282196.33,-296.33
242100,243407.3,-1307.3
273900,274130.76,-230.76
365600,360479.43,5120.57
310100,310523.49,-423.49
241100,241482.56,-382.56
228700,227657.69,1042.31
324100,320136.67,3963.33
322200,322447.88,-247.88
259000,259524.0,-524.0
341200,355453.92,-14253.92
268800,268490.33,309.67
431300,326697.33,104602.67
385500,387085.83,-1585.83
484300,482893.64,1406.36
325000,347450.67,-22450.67
440600,435296.0,5304.0
365600,390330.0,-24730.0
447700,447546.92,153.08
388100,391831.67,-3731.67
182500,183548.97,-1048.97
644300,629412.0,14888.0
237500,237589.83,-89.83
249600,249431.0,169.0
637900,644994.33,-7094.33
406100,417225.0,-11125.0
346800,347472.68,-672.68
169300,170036.0,-736.0
272600,273727.0,-1127.0
73100,78924.33,-5824.33
316700,326071.39,-9371.39
243700,371519.33,-127819.33
330500,332696.78,-2196.78
242100,242442.09,-342.09
201900,201367.33,532.67
314100,313507.33,592.67
292000,291559.63,440.37
609600,606924.15,2675.85
281200,286162.0,-4962.0
370000,369353.87,646.13
264800,264758.67,41.33
402900,404270.7,-1370.7
467100,466577.07,522.93
280400,280659.67,-259.67
466400,469591.99,-3191.99
479100,479575.97,-475.97
530100,521413.38,8686.62
492800,495127.83,-2327.83
181400,181677.67,-277.67
1179600,984930.56,194669.44
367500,360830.0,6670.0
487100,505545.67,-18445.67
469400,468193.63,1206.37
414200,413088.43,1111.57
391600,389186.1,2413.9
274700,274096.17,603.83
245600,246334.01,-734.01
242200,241640.56,559.44
476300,476883.96,-583.96
174500,173709.33,790.67
378900,382838.54,-3938.54
460600,459171.42,1428.58
332600,336722.59,-4122.59
247600,247824.16,-224.16
247300,247552.49,-252.49
271600,272355.74,-755.74
692200,650365.67,41834.33
315400,326302.13,-10902.13
345000,343766.67,1233.33
544900,548108.58,-3208.58
623100,611126.28,11973.72
662700,626495.67,36204.33
666900,644686.67,22213.33
399000,396388.14,2611.86
431500,430464.94,1035.06
332500,335244.83,-2744.83
430100,453858.67,-23758.67
835000,828375.44,6624.56
161300,160404.0,896.0
476500,477218.51,-718.51
254600,255850.92,-1250.92
335400,336504.37,-1104.37
392700,392003.33,696.67
219700,220667.02,-967.02
1847600,395992.67,1451607.33
648100,611806.75,36293.25
277400,283510.87,-6110.87
282600,282096.0,504.0
618700,627007.33,-8307.33
276700,277490.0,-790.0
377200,383084.33,-5884.33
241800,242390.85,-590.85
495100,494350.11,749.89
164500,166140.33,-1640.33
393100,388421.3,4678.7
241900,244626.0,-2726.0
329600,330018.33,-418.33
251300,252182.0,-882.0
288300,288168.88,131.12
265200,265407.49,-207.49
360400,453652.67,-93252.67
255200,255254.0,-54.0
267500,267570.8,-70.8
586200,578051.67,8148.33
255300,256292.04,-992.04
382800,383143.3,-343.3
329000,328122.96,877.04
313300,312422.07,877.93
387300,386676.31,623.69
444000,446343.38,-2343.38
253300,253656.67,-356.67
360800,360922.62,-122.62
317000,317453.85,-453.85
370400,367118.13,3281.87
500500,504532.0,-4032.0
369300,370035.39,-735.39
480800,470993.93,9806.07
259400,259743.71,-343.71
341700,343426.65,-1726.65
854800,860371.33,-5571.33
415900,415736.33,163.67
352500,352311.0,189.0
436100,436312.35,-212.35
199300,199582.83,-282.83
269900,270565.23,-665.23
848700,834268.33,14431.67
641800,637934.17,3865.83
124100,135023.12,-10923.12
387800,383131.83,4668.17
253500,253798.83,-298.83
335000,334940.0,60.0
265900,267268.51,-1368.51
177300,178356.85,-1056.85
314000,315732.0,-1732.0
695900,707123.73,-11223.73
312500,313598.0,-1098.0
435700,434158.26,1541.74
282400,282673.92,-273.92
501200,505449.66,-4249.66
538500,531091.33,7408.67
259900,259425.67,474.33
479000,479096.33,-96.33
293000,290257.27,2742.73
699300,672921.75,26378.25
296000,296240.67,-240.67
225900,225331.19,568.81
415000,435828.0,-20828.0
177500,180507.0,-3007.0
674200,653224.5,20975.5
539500,541689.62,-2189.62
259200,258655.67,544.33
248300,248627.06,-327.06
477700,479394.0,-1694.0
996100,965443.33,30656.67
252200,252731.3,-531.3
464800,462302.59,2497.41
449000,457734.47,-8734.47
261800,263111.24,-1311.24
315500,315860.58,-360.58
336300,335510.44,789.56
516200,634720.67,-118520.67
182700,182879.11,-179.11
356800,355459.67,1340.33
353600,351978.33,1621.67
439200,438718.46,481.54
293100,293316.28,-216.28
340400,337204.33,3195.67
307900,305173.0,2727.0
378600,370898.13,7701.87
497200,498583.96,-1383.96
702400,727236.67,-24836.67
641500,642104.0,-604.0
461000,498024.97,-37024.97
592500,590998.17,1501.83
344100,347360.45,-3260.45
205600,240374.0,-34774.0
326800,327773.05,-973.05
465500,468924.93,-3424.93
537300,543387.1,-6087.1
306600,309482.67,-2882.67
515200,508364.82,6835.18
445200,444838.52,361.48
147900,147929.27,-29.27
1016700,1009607.67,7092.33
624500,638840.0,-14340.0
275500,275562.33,-62.33
515000,511657.17,3342.83
602100,598109.57,3990.43
197700,195865.89,1834.11
288300,287424.96,875.04
276400,274679.61,1720.39
239900,238855.89,1044.11
236900,237205.33,-305.33
247700,248089.87,-389.87
415900,419804.58,-3904.58
274600,274092.86,507.14
433100,429693.0,3407.0
684500,692214.0,-7714.0
250300,250805.83,-505.83
717100,685918.33,31181.67
344900,348435.54,-3535.54
561800,559585.0,2215.0
218600,259962.67,-41362.67
490500,491326.97,-826.97
382900,383668.27,-768.27
249700,252098.99,-2398.99
145800,145358.7,441.3
458200,441448.89,16751.11
201000,202355.33,-1355.33
254900,254148.33,751.67
263100,262619.48,480.52
949300,940944.0,8356.0
269300,276789.44,-7489.44
255200,253896.11,1303.89
302500,304110.0,-1610.0
184700,184558.67,141.33
123800,123756.04,43.96
343100,342021.33,1078.67
222700,222102.56,597.44
300600,300227.0,373.0
285200,285112.1,87.9
216000,219564.19,-3564.19
676500,677950.33,-1450.33
227700,225587.84,2112.16
586100,601369.92,-15269.92
253500,253170.32,329.68
324200,325963.28,-1763.28
227600,228073.65,-473.65
265700,266935.29,-1235.29
365300,365649.51,-349.51
271100,270930.46,169.54
1115000,1144971.11,-29971.11
330400,331169.5,-769.5
419300,418229.28,1070.72
453100,453778.92,-678.92
274900,277223.58,-2323.58
231500,232659.68,-1159.68
251800,252215.98,-415.98
455600,455867.56,-267.56
274700,274946.04,-246.04
241800,241441.46,358.54
461600,472133.61,-10533.61
599400,603754.58,-4354.58
259800,259398.67,401.33
377200,377347.63,-147.63
414300,417678.83,-3378.83
443600,446780.66,-3180.66
519200,514993.47,4206.53
273800,273918.33,-118.33
498900,497669.33,1230.67
271300,274028.09,-2728.09
549500,540881.17,8618.83
336900,335042.67,1857.33
506200,502445.67,3754.33
415200,413472.66,1727.34
564400,563079.62,1320.38
464400,465030.67,-630.67
440100,438718.83,1381.17
198900,197731.93,1168.07
385200,385814.4,-614.4
274300,272252.67,2047.33
168800,168527.56,272.44
475800,478185.88,-2385.88
616800,612490.93,4309.07
435900,435921.77,-21.77
353600,352069.0,1531.0
537300,525542.67,11757.33
412500,412894.0,-394.0
568200,557464.92,10735.08
331700,330644.82,1055.18
272700,273228.2,-528.2
252000,250296.0,1704.0
624800,615361.52,9438.48
337400,338758.17,-1358.17
341200,339913.42,1286.58
264700,264622.0,78.0
221300,219400.79,1899.21
371100,371597.0,-497.0
406100,403648.33,2451.67
276800,276447.49,352.51
348700,355792.82,-7092.82
399500,399740.5,-240.5
289600,289626.67,-26.67
526200,535000.67,-8800.67
280000,279204.46,795.54
537100,512744.0,24356.0
368500,365254.83,3245.17
629200,574359.0,54841.0
324000,326632.0,-2632.0
203300,204238.68,-938.68
205800,204482.62,1317.38
264200,264726.24,-526.24
201700,202572.33,-872.33
202900,205537.27,-2637.27
780000,778458.32,1541.68
304600,304975.0,-375.0
595100,595434.53,-334.53
243300,243071.21,228.79
286300,286948.68,-648.68
441400,444992.86,-3592.86
165600,165745.68,-145.68
196500,194787.67,1712.33
372600,376842.41,-4242.41
242000,241118.67,881.33
259400,257605.32,1794.68
435200,436832.5,-1632.5
573800,552522.56,21277.44
358600,362754.33,-4154.33
485600,484085.33,1514.67
789100,778642.33,10457.67
452600,425474.0,27126.0
992500,920071.33,72428.67
227700,226987.58,712.42
319400,325503.0,-6103.0
430700,429756.0,944.0
243800,244803.02,-1003.02
256000,255081.33,918.67
776000,789081.0,-13081.0
465100,464162.29,937.71
508400,478642.0,29758.0
293600,292290.31,1309.69
616700,601099.5,15600.5
313300,310161.0,3139.0
246700,246740.94,-40.94
442700,445819.53,-3119.53
229000,228468.15,531.85
330200,328835.39,1364.61
230000,229109.43,890.57
248600,244426.0,4174.0
315100,315608.08,-508.08
213500,215714.13,-2214.13
309100,312450.0,-3350.0
243000,243042.72,-42.72
326600,327974.24,-1374.24
194600,205385.33,-10785.33
433900,435853.91,-1953.91
429700,431412.97,-1712.97
670000,625383.0,44617.0
374200,370850.09,3349.91
344400,343024.33,1375.67
1155000,1017952.0,137048.0
386600,386147.33,452.67
422300,424942.74,-2642.74
377600,379939.0,-2339.0
260000,259765.67,234.33
364500,363350.33,1149.67
586200,580437.94,5762.06
495400,496088.89,-688.89
336800,338303.44,-1503.44
148800,147279.22,1520.78
240800,240546.67,253.33
278500,281083.38,-2583.38
202800,203949.39,-1149.39
297800,295991.11,1808.89
223700,223450.69,249.31
340400,341079.14,-679.14
166000,170294.09,-4294.09
221800,222141.13,-341.13
374700,376988.44,-2288.44
588300,581870.17,6429.83
282200,282671.21,-471.21
302300,303080.56,-780.56
186200,186524.73,-324.73
539100,537984.38,1115.62
251800,252332.83,-532.83
489800,484446.13,5353.87
242400,241312.42,1087.58
140600,141728.0,-1128.0
243700,243685.67,14.33
237000,236726.67,273.33
379200,364134.67,15065.33
1287000,1040323.67,246676.33
293900,293440.43,459.57
582200,599609.95,-17409.95
490900,500354.33,-9454.33
634900,621218.17,13681.83
231500,231497.21,2.79
512800,505911.5,6888.5
252800,252645.56,154.44
329300,324309.33,4990.67
249900,250048.4,-148.4
440000,434550.73,5449.27
763700,755422.33,8277.67
155500,154731.33,768.67
246300,245047.67,1252.33
358600,362178.67,-3578.67
317900,315473.67,2426.33
413700,418021.58,-4321.58
358800,355909.09,2890.91
460500,459813.88,686.12
316500,319686.33,-3186.33
558000,560617.57,-2617.57
383900,387518.33,-3618.33
640300,369613.67,270686.33
233100,233781.04,-681.04
358000,356552.47,1447.53
246000,247143.05,-1143.05
301900,302066.33,-166.33
367900,366018.98,1881.02
241600,241976.65,-376.65
355600,356349.89,-749.89
345000,344487.41,512.59
283800,285199.81,-1399.81
190700,190934.0,-234.0
175000,181911.41,-6911.41
510200,520400.84,-10200.84
224900,222625.24,2274.76
242700,241798.92,901.08
455200,453428.97,1771.03
517400,520328.92,-2928.92
401300,402304.76,-1004.76
829700,867323.33,-37623.33
361300,361214.83,85.17
652600,651397.75,1202.25
182000,181266.29,733.71
347000,348096.76,-1096.76
498100,496601.41,1498.59
505000,490515.67,14484.33
188900,188355.33,544.67
333600,332437.1,1162.9
378000,378490.58,-490.58
360600,358623.5,1976.5
381800,380255.02,1544.98
236200,236852.0,-652.0
447000,438221.11,8778.89
235800,236822.45,-1022.45
269600,279089.67,-9489.67
248500,245299.0,3201.0
423300,423250.74,49.26
379900,379402.4,497.6
361900,360641.85,1258.15
188000,239945.67,-51945.67
434800,434624.0,176.0
213300,216254.67,-2954.67
293000,295624.67,-2624.67
312000,313165.33,-1165.33
235000,233593.15,1406.85
179700,181261.67,-1561.67
417600,410032.67,7567.33
556600,548441.0,8159.0
96800,98861.0,-2061.0
350100,348281.87,1818.13
323800,323057.23,742.77
267500,271061.0,-3561.0
283800,284683.17,-883.17
276400,276513.55,-113.55
407600,405310.88,2289.12
164700,164902.17,-202.17
338900,338860.62,39.38
450700,450342.26,357.74
337600,337608.33,-8.33
264400,263537.73,862.27
390200,377351.5,12848.5
491000,492265.59,-1265.59
213800,214938.15,-1138.15
282300,285272.36,-2972.36
295300,305279.33,-9979.33
623500,630442.47,-6942.47
276900,278913.0,-2013.0
175000,181945.73,-6945.73
239500,239662.59,-162.59
430200,431853.9,-1653.9
246900,247126.96,-226.96
360000,366880.0,-6880.0
481700,483533.02,-1833.02
238800,238348.45,451.55
401300,399557.67,1742.33
1004300,1020346.33,-16046.33
180500,179406.0,1094.0
456100,458407.33,-2307.33
438600,442052.01,-3452.01
403800,406078.33,-2278.33
168200,171072.0,-2872.0
481600,498691.0,-17091.0
156900,152871.0,4029.0
384400,381615.4,2784.6
239200,238683.61,516.39
321300,323644.33,-2344.33
315400,312837.01,2562.99
381600,362519.0,19081.0
208800,208605.07,194.93
306500,306527.0,-27.0
300100,300223.05,-123.05
388300,389762.42,-1462.42
265600,262557.33,3042.67
247300,246414.23,885.77
387900,377980.52,9919.48
214800,213255.78,1544.22
249700,248971.96,728.04
478400,481488.47,-3088.47
842500,820957.82,21542.18
429000,429621.03,-621.03
940200,925133.67,15066.33
260500,260790.37,-290.37
513700,522796.47,-9096.47
1392100,1081317.33,310782.67
534700,540786.6,-6086.6
792100,812347.89,-20247.89
593300,594706.66,-1406.66
223100,223655.82,-555.82
194000,194603.0,-603.0
350100,349026.97,1073.03
425200,429001.45,-3801.45
254800,254740.68,59.32
486700,495504.0,-8804.0
191000,191085.33,-85.33
126500,127954.0,-1454.0
467600,470530.26,-2930.26
523800,516590.56,7209.44
988200,964462.67,23737.33
275700,275284.2,415.8
265700,264370.58,1329.42
455000,453878.89,1121.11
367000,374491.0,-7491.0
595200,593123.5,2076.5
388900,393294.68,-4394.68
255300,255537.7,-237.7
484700,479984.72,4715.28
303200,308075.17,-4875.17
1095700,1024398.0,71302.0
315100,314530.05,569.95
260400,262049.67,-1649.67
505000,499524.92,5475.08
277100,278241.22,-1141.22
256600,256603.33,-3.33
553000,554754.0,-1754.0
471400,470963.67,436.33
400300,257781.67,142518.33
345000,346765.87,-1765.87
605200,603131.17,2068.83
532500,527412.33,5087.67
853400,832646.14,20753.86
296100,295813.42,286.58
292700,291987.78,712.22
367100,368405.0,-1305.0
446200,448067.33,-1867.33
289400,289950.21,-550.21
448400,445182.02,3217.98
256700,256673.67,26.33
432800,434496.83,-1696.83
545700,543718.0,1982.0
241400,241765.5,-365.5
459500,456652.85,2847.15
558700,551428.67,7271.33
207400,207152.33,247.67
548900,538370.33,10529.67
288700,288588.21,111.79
324000,323434.59,565.41
252400,251809.67,590.33
304800,305652.25,-852.25
327600,334038.96,-6438.96
509800,512808.33,-3008.33
440000,375641.58,64358.42
526400,524159.67,2240.33
609400,597977.67,11422.33
782900,700140.67,82759.33
280200,280173.9,26.1
479900,475493.33,4406.67
297000,296232.76,767.24
358100,357933.71,166.29
